"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","FDISTOCK","INWARD","PC_GDP","A","2015",305.23779980624,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2016",279.53759695975,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2017",315.20042374405,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2018",261.42138541619,
"IRL","FDISTOCK","INWARD","PC_GDP","A","2019",288.20218558246,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2005",49.189938705414,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2006",51.975802426219,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2007",55.5242157488,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2008",61.17294520384,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2009",124.49058351421,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2010",152.95069022687,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2011",139.11525267006,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2012",183.12681980612,"B"
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2013",224.11537460069,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2014",239.08877482543,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2015",311.93920462096,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2016",284.83657891865,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2017",293.9988835147,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2018",246.38912393189,
"IRL","FDISTOCK","OUTWARD","PC_GDP","A","2019",279.16396879938,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2005",224072.19535213,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2006",294876.86026603,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2007",376514.05858972,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2008",327931.80236604,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2009",364456.1302406,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2010",328054.51630144,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2011",355108.0346746,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2012",363585.75197889,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2013",364964.74417322,"B"
"ITA","FDISTOCK","INWARD","MLN_USD","A","2014",352482.30180891,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2015",340477.11812738,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2016",352626.23590176,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2017",424743.11225714,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2018",428252.63796657,
"ITA","FDISTOCK","INWARD","MLN_USD","A","2019",445714.9427095,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2005",293465.84876725,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2006",378931.91097063,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2007",417875.75445311,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2008",442423.10368824,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2009",486424.1463766,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2010",489653.92838055,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2011",519659.72312071,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2012",534980.21108179,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2013",533906.03502965,"B"
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2014",477456.04831856,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2015",456619.44692433,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2016",456380.39527775,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2017",547577.5233869,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2018",552627.77994046,
"ITA","FDISTOCK","OUTWARD","MLN_USD","A","2019",558369.13165581,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2005",12.058450831829,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2006",15.12536755327,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2007",17.012951663546,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2008",13.614725293654,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2009",16.566723897637,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2010",15.357638514182,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2011",15.473155409345,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2012",17.42180744626,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2013",17.039107229487,"B"
"ITA","FDISTOCK","INWARD","PC_GDP","A","2014",16.303456830576,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2015",18.538066496587,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2016",18.785975831491,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2017",21.650725608355,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2018",20.532168374277,
"ITA","FDISTOCK","INWARD","PC_GDP","A","2019",22.271889565787,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2005",15.792872036709,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2006",19.436874178337,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2007",18.881897899131,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2008",18.368053896639,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2009",22.110904060922,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2010",22.922799886735,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2011",22.643181428412,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2012",25.634453974884,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2013",24.926468450943,"B"
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2014",22.083900474751,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2015",24.861705001718,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2016",24.313423684228,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2017",27.912049344723,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2018",26.49521712211,
"ITA","FDISTOCK","OUTWARD","PC_GDP","A","2019",27.901096520535,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2005",100898.53352547,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2006",107633.54992312,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2007",132850.87719298,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2008",203372.12492796,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2009",200150.77844259,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2010",214889.52870903,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2011",225784.86875965,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2012",205753.66175198,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2013",170712.73707332,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2014",171663.76961519,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2015",174146.05809129,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2016",196613.88282708,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2017",202441.08526864,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2018",204523.61248829,
"JPN","FDISTOCK","INWARD","MLN_USD","A","2019",220784.76436437,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2005",386581.33423752,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2006",449567.42292343,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2007",542614.03508772,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2008",680331.32818879,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2009",740965.2427446,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2010",831109.99244903,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2011",955854.34894493,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2012",1037699.5520514,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2013",1118008.8832162,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2014",1152006.9230827,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2015",1228766.8049793,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2016",1315221.077522,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2017",1497524.9898096,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2018",1568765.744852,
"JPN","FDISTOCK","OUTWARD","MLN_USD","A","2019",1769193.3534388,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2005",2.1217630320773,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2006",2.3758189368072,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2007",2.9422619551493,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2008",4.0368361755171,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2009",3.825962789662,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2010",3.7699268493121,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2011",3.6668509974414,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2012",3.3168884968982,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2013",3.3111346833464,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2014",3.5391574267883,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2015",3.9673545079346,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2016",3.9941566491294,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2017",4.1595793231601,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2018",4.1277819499209,
"JPN","FDISTOCK","INWARD","PC_GDP","A","2019",4.3446434232086,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2005",8.129295394261,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2006",9.9234002549949,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2007",12.017328492679,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2008",13.504240652169,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2009",14.163849220236,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2010",14.58062612026,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2011",15.523517993442,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2012",16.728420180364,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2013",21.684837657524,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2014",23.750695133161,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2015",27.993476145062,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2016",26.71835241909,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2017",30.769811252798,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2018",31.661493000595,
"JPN","FDISTOCK","OUTWARD","PC_GDP","A","2019",34.81451398846,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2013",166375.13342178,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2014",168827.38745601,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2015",168923.15820047,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2016",174979,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2017",210864,
"KOR","FDISTOCK","INWARD","MLN_USD","A","2018",213966,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2013",237932.33902831,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2014",242791.725402,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2015",276100.087339,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2016",296641,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2017",343089,
"KOR","FDISTOCK","OUTWARD","MLN_USD","A","2018",383983,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2013",12.137125474453,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2014",11.374069755125,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2015",11.524508580214,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2016",11.664398835393,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2017",12.98502403009,
"KOR","FDISTOCK","INWARD","PC_GDP","A","2018",12.435698963628,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2013",17.357249210408,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2014",16.35712109452,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2015",18.836480796552,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2016",19.774595436766,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2017",21.127451387907,
"KOR","FDISTOCK","OUTWARD","PC_GDP","A","2018",22.317083065303,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2012",150903.6939314,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2013",160575.09309061,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2014",186660.19181741,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2015",195664.67065868,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2016",185280.91071993,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2017",177377.06884145,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2018",154401.1907488,
"LUX","FDISTOCK","INWARD","MLN_USD","A","2019",128414.96292968,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2012",100708.44327177,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2013",132421.73493311,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2014",165573.6311764,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2015",179172.56396298,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2016",212373.77463898,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2017",247606.14056129,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2018",226351.0419052,
"LUX","FDISTOCK","OUTWARD","MLN_USD","A","2019",217143.3385756,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2012",266.26288966929,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2013",260.01158265815,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2014",281.99854033108,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2015",338.70947027263,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2016",305.07603106717,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2017",276.36618554678,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2018",217.7117748855,
"LUX","FDISTOCK","INWARD","PC_GDP","A","2019",180.59931584136,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2012",177.69559128107,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2013",214.42419378743,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2014",250.14183181991,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2015",310.1604598469,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2016",349.68604168591,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2017",385.78811247609,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2018",319.16390567569,
"LUX","FDISTOCK","OUTWARD","PC_GDP","A","2019",305.38449329877,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2005",248013.62860981,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2006",277286.05638292,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2007",311646.6847332,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2008",280660.44181307,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2009",339042.68038634,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2010",389570.84281329,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2011",383699.20316543,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2012",458833.69108197,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2013",489684.99291544,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2014",491707.28515814,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2015",501999.42961245,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2016",473423.55514988,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2017",490573.969,
"MEX","FDISTOCK","INWARD","MLN_USD","A","2018",511275.404,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2005",58337.647314673,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2006",75188.094946464,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2007",81328.893201953,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2008",63170.241431521,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2009",84446.651016585,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2010",116906.31830456,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2011",112840.71393603,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2012",151306.76472529,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2013",143741.73382532,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2014",150084.81233422,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2015",144619.17569795,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2016",146169.02217216,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2017",175036.42086247,
"MEX","FDISTOCK","OUTWARD","MLN_USD","A","2018",153575.71388591,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2005",28.264405434469,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2006",28.428416598326,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2007",29.604592311806,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2008",25.285011506714,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2009",37.669441749858,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2010",36.828381720836,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2011",32.503461550911,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2012",38.201320419935,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2013",38.42342475141,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2014",37.404451387686,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2015",42.885147687172,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2016",43.920671668019,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2017",42.37359017848,
"MEX","FDISTOCK","INWARD","PC_GDP","A","2018",41.883898114585,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2005",6.6483399522737,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2006",7.7085682354717,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2007",7.7257639640076,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2008",5.691077342997,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2009",9.3824712505664,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2010",11.051829456758,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2011",9.5588257065413,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2012",12.597414517108,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2013",11.278780794142,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2014",11.417036591556,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2015",12.354625010215,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2016",13.560460946702,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2017",15.118864906454,
"MEX","FDISTOCK","OUTWARD","PC_GDP","A","2018",12.580987669166,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2005",479405.0961425,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2006",552748.71592256,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2007",767458.56028264,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2008",647455.39318024,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2009",646342.74600202,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2010",588070.95136291,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2011",610643.03273386,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2012",628120.18469657,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2013",797556.47496897,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2014",1082570.48,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2015",1278938.8132825,"B"
"NLD","FDISTOCK","INWARD","MLN_USD","A","2016",1332592.9166227,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2017",1525489.685776,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2018",1485828.37188,
"NLD","FDISTOCK","INWARD","MLN_USD","A","2019",1713553.0217929,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2005",637111.00625221,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2006",803915.8435401,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2007",945455.17444428,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2008",898571.7466945,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2009",965221.87004754,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2010",968130.27792624,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2011",996012.16198732,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2012",1001416.4907652,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2013",1147500.6206041,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2014",1612101.4,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2015",1916615.4599891,"B"
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2016",2135723.5163909,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2017",2394417.4862077,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2018",2207526.3338676,
"NLD","FDISTOCK","OUTWARD","MLN_USD","A","2019",2534046.1694001,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2005",69.950588057647,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2006",75.310950942457,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2007",90.442579800016,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2008",68.019308643012,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2009",74.162817179349,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2010",69.398655476293,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2011",67.454199079685,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2012",74.872182557877,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2013",90.923530115043,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2014",121.34155002197,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2015",167.05645933117,"B"
"NLD","FDISTOCK","INWARD","PC_GDP","A","2016",169.96049240884,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2017",182.94103607758,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2018",162.55556047776,
"NLD","FDISTOCK","INWARD","PC_GDP","A","2019",188.91475900558,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2005",92.961651646887,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2006",109.53198969203,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2007",111.41892147313,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2008",94.400679367403,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2009",110.75172349133,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2010",114.24971673615,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2011",110.02369479218,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2012",119.36925470603,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2013",130.81808061127,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2014",180.69482429318,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2015",250.35051663135,"B"
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2016",272.39272846721,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2017",287.14531459208,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2018",241.5122010473,
"NLD","FDISTOCK","OUTWARD","PC_GDP","A","2019",279.37199217818,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2005",44093.077132734,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2006",50121.41747847,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2007",58966.718266254,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2008",44113.733657295,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2009",56459.295612009,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2010",57364.214888264,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2011",64432.703432318,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2012",71579.033713395,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2013",75343.667979003,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2014",76621.780317858,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2015",66479.490515647,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2016",69960.281513483,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2017",75308.01987225,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2018",75157.76047261,
"NZL","FDISTOCK","INWARD","MLN_USD","A","2019",81722.790948276,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2005",11777.73235214,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2006",12768.600875335,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2007",14995.356037152,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2008",13870.762466736,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2009",13801.241339492,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2010",16052.982092645,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2011",19099.884303895,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2012",19129.685833812,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2013",18385.00656168,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2014",17995.772332263,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2015",17025.953571184,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2016",16888.021740645,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2017",17799.858055358,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2018",17277.792696026,
"NZL","FDISTOCK","OUTWARD","MLN_USD","A","2019",17028.556034483,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2005",38.434617448163,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2006",44.906835715219,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2007",42.940161710896,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2008",33.096627563755,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2009",46.522276844792,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2010",39.124653533042,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2011",38.236860040044,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2012",40.612678562818,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2013",39.478798328391,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2014",38.135106386043,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2015",37.460092983587,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2016",37.168688912971,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2017",36.661241837779,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2018",36.147337239605,
"NZL","FDISTOCK","INWARD","PC_GDP","A","2019",39.49319328594,
